X1,X2,Y
5.021899907285297,0.11189251746259599,1.0
3.8523442336855434,1.8935613714472115,1.0
5.054627430638673,1.4555208871016239,1.0
1.5349462397388713,3.95897878675106,0.0
4.034762303796839,1.7829015263929608,1.0
1.9230632018788945,3.6171722426860713,0.0
2.180396567716786,4.062724458631958,0.0
3.3729088468815935,2.771642828083184,1.0
1.4889667659560324,0.8833386457812051,0.0
1.5940605058687822,3.0640144340073894,0.0
0.3871778567968256,1.9944624403016753,0.0
2.188965104681759,1.6954819231599563,0.0
1.152548598918603,0.7497035396632192,0.0
1.4921851217824968,4.3194991699228265,0.0
4.3048066504507805,5.332528994211307,1.0
4.064633781410154,1.0565402332133924,1.0
2.9201996181601313,3.4075456097545076,0.0
1.6672894713173358,0.32403260338923734,1.0
2.3063549484707733,0.730181434571413,1.0
2.326477036757747,4.20417472564265,0.0
2.9357276674053012,4.814463639092328,0.0
0.49272966259762385,5.217001515216751,0.0
4.322032832466487,2.509870757476768,1.0
2.412939857814793,0.7270883983200358,1.0
5.778471351994895,2.8085267800209888,1.0
1.1819483921283342,5.447094563293525,0.0
0.6193044367703429,0.12297569170970712,0.0
0.7696890007721733,5.570133604203023,0.0
5.860796176388368,1.32207657039944,1.0
2.4943791906848127,5.92583604646413,0.0
1.3776062532755695,5.522595715346345,0.0
4.691941354199487,4.590586638293076,1.0
1.5758211884087119,4.739698039210813,0.0
4.631122879987176,2.475191288038677,1.0
5.864185259686114,3.7107323397713565,1.0
1.057239797150677,4.416155321317296,0.0
4.8432715223934295,5.9545347092335605,1.0
5.012523671361103,5.33183566781955,1.0
5.307032503217061,2.5022467735417773,1.0
0.8671174579751852,4.542873384423716,0.0
2.3127307097985366,5.533526196570282,0.0
2.5020134740837956,3.980516321302678,0.0
3.844697213226447,3.462151685244274,1.0
1.83795063349347,3.3804530561908726,0.0
5.861721704170585,3.4852709248967457,1.0
4.530618633505264,1.0349376071059853,1.0
2.32341923360149,5.9547408515512155,0.0
1.8537656923483248,3.827689691833138,0.0
2.0178238293052475,2.6368390804396244,0.0
5.526143088931061,3.6102177793506307,1.0
0.6953127950579758,0.7113850285758252,0.0
3.419379026612338,3.856267178250433,1.0
3.7877971818323872,1.367037988389099,1.0
0.7595385652603475,2.462403896097685,0.0
0.06360343620357067,0.6950141059946944,0.0
5.9944052920802156,5.950747285593529,1.0
2.928102928234524,2.88429821590952,1.0
2.3713836490996543,5.720625003930295,0.0
5.621873866932464,4.517019952909268,1.0
2.2935466743993373,5.675512299256844,0.0
5.076990942897597,5.789456829758933,1.0
