X1,X2,Y
5.5706033308617275,0.9216160458961389,1.0
3.154808213110928,2.1142697057526116,1.0
5.318193514877317,3.215185916962368,1.0
3.9675077966445995,2.030433829893183,1.0
0.1649478852526982,4.551786814782042,0.0
0.7840761054509862,0.1296260620349139,0.0
3.5388376260861514,0.5722243211652474,1.0
2.635968697980789,4.576066969553472,0.0
2.2974663995235787,2.2164248826085196,0.0
4.304031797203697,3.583047972453656,1.0
1.6011201905436512,3.0477322006314056,0.0
0.3495596777432539,3.9656798261155437,0.0
2.9409830186354977,1.14473930078855,1.0
1.5599288746044382,0.3344108161860533,0.0
5.232679819485088,0.4820927579462162,1.0
2.1847099529409726,0.84522576561387,1.0
3.7251088589444774,0.6365204561175157,1.0
2.914908292444582,4.8469114594808955,0.0
0.9218584685097435,5.567222996770435,0.0
0.8880863921318145,4.79521676334465,0.0
3.940467808838318,2.998034080450381,1.0
4.126245905829882,5.732730662398135,0.0
0.9269139871005396,1.3036074447492934,0.0
5.7473698786802,3.1821878928754384,1.0
5.590234436308045,0.08275224499692557,1.0
2.3206795419724227,3.51650875342736,0.0
0.02500261813075544,0.2403794487136608,0.0
2.4011576144968716,0.06119832799142366,1.0
1.2037348984138168,4.73276191867881,0.0
3.7109550863301464,2.2761174611913093,1.0
2.3910981165310803,1.4347530692710622,1.0
2.5312541869587784,3.91578558171233,0.0
3.964772274634023,4.118585259185692,1.0
0.38216144263354823,2.3981438019387413,0.0
5.532066438894892,3.3597406408252546,1.0
5.772913216348901,5.2419324523884265,1.0
4.910924734951166,0.8158337154294524,1.0
2.246653609076224,5.6481474343869,0.0
1.4727632225632303,2.497591562869748,0.0
0.9390153745241943,5.737892700716056,0.0
0.8729222232842493,3.8600413244583605,0.0
4.46814557754241,3.416176535022964,1.0
5.85522759474612,4.88329399707179,1.0
3.0737268797710486,4.142659026695075,0.0
1.0760165945856823,5.406106343798944,0.0
3.202940923968864,1.4707574399833776,1.0
5.505577115752475,1.1246128035452367,1.0
2.0800022233944224,1.5101256855920635,0.0
3.633772853217615,1.8502403950104913,1.0
2.1149166708060125,2.7668871359542724,0.0
0.6332643071874959,2.232517319189623,0.0
4.371836351858301,0.1758508614604566,1.0
1.313095779292094,3.1529386094217227,0.0
3.238164193229168,0.9851581393645688,1.0
3.4921585769000143,3.9904912028085224,1.0
0.12243729865398523,4.056404716076667,0.0
5.0258958722641704,3.409048571828886,1.0
3.4231287728048874,1.1814829767090929,1.0
1.0115031648751738,2.411939620994578,0.0
0.0824954645978051,2.5386498276303238,0.0
1.1041298119759615,2.7945227646757296,0.0
3.25200780572092,0.4463193934958414,1.0
2.4210837800435288,1.2563074094066957,1.0
4.096315787233728,0.9795762631012688,1.0
2.2852911179186135,5.439832257999427,0.0
0.7456074964050039,5.7936439687920505,0.0
5.805643520830019,5.8372341409927015,1.0
5.647291640702572,2.0932008292590587,1.0
3.6878990589986347,4.741926228452845,1.0
1.6115012075342583,2.374792189240736,0.0
4.8788342130609115,0.24348165622586548,1.0
4.691941354199487,4.590586638293076,1.0
0.7221443486362158,1.2485577238664645,0.0
2.093355904457489,0.381583721900449,1.0
2.0191565513750787,0.689017677395291,1.0
3.148966961284772,4.678481074912192,0.0
5.859056294727184,4.55517391979328,1.0
5.138966827736411,2.116323282987187,1.0
3.81515316511765,3.764569707994806,1.0
1.5565388273708696,4.392896607127263,0.0
4.965477261223314,2.9308770185230535,1.0
4.249866582316414,1.0858801946509729,1.0
3.0936509432827464,2.6701632449332466,1.0
1.0278866237053754,5.464014106519683,0.0
1.83795063349347,3.3804530561908726,0.0
